,CRRA,DiscFac,RiskyAvg,RiskyStd,PermShkStd,TranShkStd,solved,linear_root,cons_at_root,share_at_root,srle1
94,4.0,0.9,1.04,0.2,0.1,0.1,1,2.781517414271894,1.0685199005489188,1.0,0.9990821279602972
95,4.0,0.9,1.04,0.2,0.1,0.2,1,2.959878562698031,1.0753799447191552,1.0,0.9990821279602972
96,4.0,0.9,1.04,0.2,0.2,0.0,1,21.319116944684318,1.414377941019046,0.5204572062931628,0.9990821279602972
97,4.0,0.9,1.04,0.2,0.2,0.1,1,21.326007842603094,1.4143311318772078,0.5202182373127893,0.9990821279602972
98,4.0,0.9,1.04,0.2,0.2,0.2,1,21.346789309228523,1.414196631438007,0.5195068491294859,0.9990821279602972
99,4.0,0.9,1.04,0.3,0.0,0.0,1,1.557738626295572,1.0176335572189161,0.8163089458907911,0.9990821279602972
100,4.0,0.9,1.04,0.3,0.0,0.1,1,1.5808402303425804,1.0181870299214424,0.8081308160841878,0.9990821279602972
101,4.0,0.9,1.04,0.3,0.0,0.2,1,1.6541087593600363,1.0198981638616844,0.7843863724217525,0.9990821279602972
102,4.0,0.9,1.04,0.3,0.1,0.0,1,2.3758563381046462,1.0529175514655633,1.0,0.9990821279602972
103,4.0,0.9,1.04,0.3,0.1,0.1,1,2.4393144409480843,1.0553582477287724,1.0,0.9990821279602972
104,4.0,0.9,1.04,0.3,0.1,0.2,1,2.6153189317898677,1.060993279403137,0.9811014615268027,0.9990821279602972
105,4.0,0.9,1.04,0.3,0.2,0.0,1,16.78194041009025,1.1594996602557301,0.2552491776891521,0.9990821279602972
106,4.0,0.9,1.04,0.3,0.2,0.1,1,16.789486498696107,1.1594809397633297,0.2550963362957497,0.9990821279602972
107,4.0,0.9,1.04,0.3,0.2,0.2,1,16.81234939069243,1.1594251266770619,0.25463536507708084,0.9990821279602972
108,4.0,0.9,1.05,0.1,0.0,0.0,1,1.6462642372373304,1.0307744874874918,1.0,0.9990821279602972
109,4.0,0.9,1.05,0.1,0.0,0.1,1,1.6765876505968331,1.0322184595522301,1.0,0.9990821279602972
110,4.0,0.9,1.05,0.1,0.0,0.2,1,1.7726416029393053,1.0367924572828242,1.0,0.9990821279602972
111,4.0,0.9,1.05,0.1,0.1,0.0,1,4.429576503023158,1.1633131668106265,1.0,0.9990821279602972
112,4.0,0.9,1.05,0.1,0.1,0.1,1,4.482952291712568,1.1658548710339318,1.0,0.9990821279602972
113,4.0,0.9,1.05,0.1,0.1,0.2,1,4.645033253441379,1.1735730120686378,1.0,0.9990821279602972
114,4.0,0.9,1.05,0.1,0.2,0.0,1,30.738145872865008,2.416102184422144,1.0,0.9990821279602972
115,4.0,0.9,1.05,0.1,0.2,0.1,1,30.7797794429028,2.4180847353763273,1.0,0.9990821279602972
116,4.0,0.9,1.05,0.1,0.2,0.2,1,30.905841872218453,2.4240877082008767,1.0,0.9990821279602972
117,4.0,0.9,1.05,0.2,0.0,0.0,1,1.6349280759693805,1.0302346702842562,1.0,0.9990821279602972
118,4.0,0.9,1.05,0.2,0.0,0.1,1,1.663651718921824,1.0316024628058011,1.0,0.9990821279602972
119,4.0,0.9,1.05,0.2,0.0,0.2,1,1.7566556658210692,1.0360312221819559,1.0,0.9990821279602972
120,4.0,0.9,1.05,0.2,0.1,0.0,1,3.545326499073231,1.121206023765392,1.0,0.9990821279602972
121,4.0,0.9,1.05,0.2,0.1,0.1,1,3.6126834413782425,1.1244134972084883,1.0,0.9990821279602972
122,4.0,0.9,1.05,0.2,0.1,0.2,1,3.82090830905808,1.134328967098004,1.0,0.9990821279602972
123,4.0,0.9,1.05,0.2,0.2,0.0,1,28.78992268876967,1.81251351634151,0.6023874642045451,0.9990821279602972
124,4.0,0.9,1.05,0.2,0.2,0.1,1,28.795788492248235,1.8124254825216624,0.6021890388525504,0.9990821279602972
125,4.0,0.9,1.05,0.2,0.2,0.2,1,28.813089888776474,1.812162783504722,0.6016018710246492,0.9990821279602972
126,4.0,0.9,1.05,0.3,0.0,0.0,1,1.6145790255898687,1.0292656678852319,1.0,0.9990821279602972
127,4.0,0.9,1.05,0.3,0.0,0.1,1,1.642841721094419,1.0306115105283056,1.0,0.9990821279602972
128,4.0,0.9,1.05,0.3,0.0,0.2,1,1.7303178415858835,1.0345076526755999,0.9918946593563359,0.9990821279602972
129,4.0,0.9,1.05,0.3,0.1,0.0,1,2.836889423481588,1.0874709249276948,1.0,0.9990821279602972
130,4.0,0.9,1.05,0.3,0.1,0.1,1,2.9165770418377623,1.091265573420846,1.0,0.9990821279602972
131,4.0,0.9,1.05,0.3,0.1,0.2,1,3.168657865390074,1.103269422161432,1.0,0.9990821279602972
132,4.0,0.9,1.05,0.3,0.2,0.0,1,18.75248559202749,1.2709966406484274,0.3100498256370478,0.9990821279602972
133,4.0,0.9,1.05,0.3,0.2,0.1,1,18.75973003253894,1.2709660616952316,0.3098853225087637,0.9990821279602972
134,4.0,0.9,1.05,0.3,0.2,0.2,1,18.781667794806317,1.2708767646457504,0.30939163410591153,0.9990821279602972
135,4.0,0.9,1.06,0.1,0.0,0.0,1,1.6988221977093239,1.0395559734552449,1.0,0.9990821279602972
136,4.0,0.9,1.06,0.1,0.0,0.1,1,1.7339830575181883,1.0415462108029163,1.0,0.9990821279602972
137,4.0,0.9,1.06,0.1,0.0,0.2,1,1.8456996397118057,1.0478697909270833,1.0,0.9990821279602972
138,4.0,0.9,1.06,0.1,0.1,0.0,1,5.8891499543130745,1.2767443370365892,1.0,0.9990821279602972
139,4.0,0.9,1.06,0.1,0.1,0.1,1,5.95591278759435,1.2805233653355292,1.0,0.9990821279602972
140,4.0,0.9,1.06,0.1,0.1,0.2,1,6.156998163403515,1.291905556419067,1.0,0.9990821279602972
141,4.0,0.9,1.06,0.1,0.2,0.0,1,42.62286804329115,3.356011398676864,1.0,0.9990821279602972
142,4.0,0.9,1.06,0.1,0.2,0.1,1,42.69554468573249,3.3601251708905218,1.0,0.9990821279602972
143,4.0,0.9,1.06,0.1,0.2,0.2,1,42.91438488085618,3.3725123517465785,1.0,0.9990821279602972
144,4.0,0.9,1.06,0.2,0.0,0.0,1,1.6862410661657312,1.0388438339339094,1.0,0.9990821279602972
145,4.0,0.9,1.06,0.2,0.0,0.1,1,1.7191407598165223,1.0407060807443316,1.0,0.9990821279602972
146,4.0,0.9,1.06,0.2,0.0,0.2,1,1.825167392997799,1.0467075882828945,1.0,0.9990821279602972
147,4.0,0.9,1.06,0.2,0.1,0.0,1,5.1038309730659375,1.2322923192301478,1.0,0.9990821279602972
148,4.0,0.9,1.06,0.2,0.1,0.1,1,5.204310861363541,1.237979860077182,1.0,0.9990821279602972
149,4.0,0.9,1.06,0.2,0.1,0.2,1,5.5204782910016865,1.2558761296793413,1.0,0.9990821279602972
150,4.0,0.9,1.06,0.2,0.2,0.0,1,46.9175553302215,2.724653226732961,0.6504429324397581,0.9990821279602972
151,4.0,0.9,1.06,0.2,0.2,0.1,1,46.92079642903058,2.724472857657315,0.6503246364343731,0.9990821279602972
152,4.0,0.9,1.06,0.2,0.2,0.2,1,46.930821049145884,2.7239385443467015,0.6499680864605826,0.9990821279602972
153,4.0,0.9,1.06,0.3,0.0,0.0,1,1.6621975946612348,1.0374828827166738,1.0,0.9990821279602972
154,4.0,0.9,1.06,0.3,0.0,0.1,1,1.6935988171576908,1.0392603104051525,1.0,0.9990821279602972
155,4.0,0.9,1.06,0.3,0.0,0.2,1,1.7932315703161734,1.044899900206576,1.0,0.9990821279602972
156,4.0,0.9,1.06,0.3,0.1,0.0,1,3.8210833674503752,1.1596839641953043,1.0,0.9990821279602972
157,4.0,0.9,1.06,0.3,0.1,0.1,1,3.9544145183269586,1.1672310104713373,1.0,0.9990821279602972
158,4.0,0.9,1.06,0.3,0.1,0.2,1,4.407552692589856,1.1928803410899922,1.0,0.9990821279602972
159,4.0,0.9,1.06,0.3,0.2,0.0,1,21.749474799264757,1.4363332021167647,0.35801149706813573,0.9990821279602972
160,4.0,0.9,1.06,0.3,0.2,0.1,1,21.7565196255431,1.436289251919008,0.3578497876125766,0.9990821279602972
161,4.0,0.9,1.06,0.3,0.2,0.2,1,21.7771107625248,1.436150777243542,0.35736925379583173,0.9990821279602972
162,4.0,0.95,1.04,0.1,0.0,0.0,1,2.0972633482030494,1.042202436469348,1.0,0.9996825037734139
163,4.0,0.95,1.04,0.1,0.0,0.1,1,2.1675404741723576,1.044905402852783,1.0,0.9996825037734139
164,4.0,0.95,1.04,0.1,0.0,0.2,1,2.390920650244018,1.0534969480863086,1.0,0.9996825037734139
165,4.0,0.95,1.04,0.1,0.1,0.0,0,,,,0.9996825037734139
166,4.0,0.95,1.04,0.1,0.1,0.1,0,,,,0.9996825037734139
167,4.0,0.95,1.04,0.1,0.1,0.2,0,,,,0.9996825037734139
168,4.0,0.95,1.04,0.1,0.2,0.0,0,,,,0.9996825037734139
169,4.0,0.95,1.04,0.1,0.2,0.1,0,,,,0.9996825037734139
170,4.0,0.95,1.04,0.1,0.2,0.2,0,,,,0.9996825037734139
171,4.0,0.95,1.04,0.2,0.0,0.0,1,2.0232670619941797,1.0393564254613148,1.0,0.9996825037734139
172,4.0,0.95,1.04,0.2,0.0,0.1,1,2.0826204259389938,1.0416392471514997,1.0,0.9996825037734139
173,4.0,0.95,1.04,0.2,0.0,0.2,1,2.270190478593285,1.048853479945896,1.0,0.9996825037734139
174,4.0,0.95,1.04,0.2,0.1,0.0,1,53.256523724905364,2.120590027978807,0.5478754779012701,0.9996825037734139
175,4.0,0.95,1.04,0.2,0.1,0.1,1,53.262513646810305,2.1204072747977136,0.5477200137589222,0.9996825037734139
176,4.0,0.95,1.04,0.2,0.1,0.2,1,53.281562290011664,2.1198942764912894,0.547259880462942,0.9996825037734139
177,4.0,0.95,1.04,0.2,0.2,0.0,1,77.01112036949877,2.150872229786778,0.3843493689932662,0.9996825037734139
178,4.0,0.95,1.04,0.2,0.2,0.1,1,77.01315252524294,2.1508086503394437,0.3843173580761163,0.9996825037734139
179,4.0,0.95,1.04,0.2,0.2,0.2,1,77.01867258682832,2.1506074183304595,0.38422073985924066,0.9996825037734139
180,4.0,0.95,1.04,0.3,0.0,0.0,1,1.9369980581936206,1.035973311090244,0.9980848863067229,0.9996825037734139
181,4.0,0.95,1.04,0.3,0.0,0.1,1,1.9831428350853906,1.0373918247616545,0.9883991420610851,0.9996825037734139
182,4.0,0.95,1.04,0.3,0.0,0.2,1,2.1265210256216704,1.0414615219399654,0.9552911549928872,0.9996825037734139
183,4.0,0.95,1.04,0.3,0.1,0.0,1,24.63337052181758,1.3295712664508195,0.353584380137555,0.9996825037734139
184,4.0,0.95,1.04,0.3,0.1,0.1,1,24.645438167823876,1.3295242352405747,0.3533498926728112,0.9996825037734139
185,4.0,0.95,1.04,0.3,0.1,0.2,1,24.68159243419976,1.3293739424005981,0.35263808811982456,0.9996825037734139
186,4.0,0.95,1.04,0.3,0.2,0.0,1,48.628993802202594,1.3610243548859455,0.19094875937706343,0.9996825037734139
187,4.0,0.95,1.04,0.3,0.2,0.1,1,48.633505265921045,1.3610076662334265,0.19092170837008454,0.9996825037734139
188,4.0,0.95,1.04,0.3,0.2,0.2,1,48.647349901733946,1.3609589791562735,0.19084006804728718,0.9996825037734139
189,4.0,0.95,1.05,0.1,0.0,0.0,1,2.673482959321987,1.0796896647296188,1.0,0.9996825037734139
190,4.0,0.95,1.05,0.1,0.0,0.1,1,2.8160828439897068,1.0864801354280813,1.0,0.9996825037734139
191,4.0,0.95,1.05,0.1,0.0,0.2,1,3.2688205686419645,1.1080390746972366,1.0,0.9996825037734139
192,4.0,0.95,1.05,0.1,0.1,0.0,0,,,,0.9996825037734139
193,4.0,0.95,1.05,0.1,0.1,0.1,0,,,,0.9996825037734139
194,4.0,0.95,1.05,0.1,0.1,0.2,0,,,,0.9996825037734139
195,4.0,0.95,1.05,0.1,0.2,0.0,0,,,,0.9996825037734139
196,4.0,0.95,1.05,0.1,0.2,0.1,0,,,,0.9996825037734139
197,4.0,0.95,1.05,0.1,0.2,0.2,0,,,,0.9996825037734139
198,4.0,0.95,1.05,0.2,0.0,0.0,1,2.3462677489867283,1.0641079880469873,1.0,0.9996825037734139
199,4.0,0.95,1.05,0.2,0.0,0.1,1,2.4357067481505803,1.0683669880071704,1.0,0.9996825037734139
200,4.0,0.95,1.05,0.2,0.0,0.2,1,2.7196267088626294,1.0818869861363156,1.0,0.9996825037734139
201,4.0,0.95,1.05,0.2,0.1,0.0,0,,,,0.9996825037734139
202,4.0,0.95,1.05,0.2,0.1,0.1,0,,,,0.9996825037734139
203,4.0,0.95,1.05,0.2,0.1,0.2,0,,,,0.9996825037734139
204,4.0,0.95,1.05,0.2,0.2,0.0,0,,,,0.9996825037734139
205,4.0,0.95,1.05,0.2,0.2,0.1,0,,,,0.9996825037734139
206,4.0,0.95,1.05,0.2,0.2,0.2,0,,,,0.9996825037734139
207,4.0,0.95,1.05,0.3,0.0,0.0,1,2.1305452586691564,1.053835488508055,1.0,0.9996825037734139
208,4.0,0.95,1.05,0.3,0.0,0.1,1,2.1959127868880493,1.05694822794705,1.0,0.9996825037734139
209,4.0,0.95,1.05,0.3,0.0,0.2,1,2.4075157316992937,1.0670245586523475,1.0,0.9996825037734139
210,4.0,0.95,1.05,0.3,0.1,0.0,1,34.98730262243058,1.624152483446004,0.37417919308860076,0.9996825037734139
211,4.0,0.95,1.05,0.3,0.1,0.1,1,34.996908075475865,1.6240439652236585,0.37400520310270713,0.9996825037734139
212,4.0,0.95,1.05,0.3,0.1,0.2,1,35.02558053176468,1.6237266664097811,0.3734903304820835,0.9996825037734139
213,4.0,0.95,1.05,0.3,0.2,0.0,1,59.52600366524296,1.6673704396835376,0.23069556238320993,0.9996825037734139
214,4.0,0.95,1.05,0.3,0.2,0.1,1,59.53216663016498,1.6673653662192474,0.23066916342780522,0.9996825037734139
215,4.0,0.95,1.05,0.3,0.2,0.2,1,59.55074980926502,1.6673484528696039,0.23058902524779898,0.9996825037734139
216,4.0,0.95,1.06,0.1,0.0,0.0,0,,,,0.9996825037734139
217,4.0,0.95,1.06,0.1,0.0,0.1,0,,,,0.9996825037734139
218,4.0,0.95,1.06,0.1,0.0,0.2,0,,,,0.9996825037734139
219,4.0,0.95,1.06,0.1,0.1,0.0,0,,,,0.9996825037734139
220,4.0,0.95,1.06,0.1,0.1,0.1,0,,,,0.9996825037734139
221,4.0,0.95,1.06,0.1,0.1,0.2,0,,,,0.9996825037734139
222,4.0,0.95,1.06,0.1,0.2,0.0,0,,,,0.9996825037734139
223,4.0,0.95,1.06,0.1,0.2,0.1,0,,,,0.9996825037734139
224,4.0,0.95,1.06,0.1,0.2,0.2,0,,,,0.9996825037734139
225,4.0,0.95,1.06,0.2,0.0,0.0,0,,,,0.9996825037734139
226,4.0,0.95,1.06,0.2,0.0,0.1,0,,,,0.9996825037734139
227,4.0,0.95,1.06,0.2,0.0,0.2,0,,,,0.9996825037734139
228,4.0,0.95,1.06,0.2,0.1,0.0,0,,,,0.9996825037734139
229,4.0,0.95,1.06,0.2,0.1,0.1,0,,,,0.9996825037734139
230,4.0,0.95,1.06,0.2,0.1,0.2,0,,,,0.9996825037734139
231,4.0,0.95,1.06,0.2,0.2,0.0,0,,,,0.9996825037734139
232,4.0,0.95,1.06,0.2,0.2,0.1,0,,,,0.9996825037734139
233,4.0,0.95,1.06,0.2,0.2,0.2,0,,,,0.9996825037734139
234,4.0,0.95,1.06,0.3,0.0,0.0,1,2.509745982249302,1.0854573197499606,1.0,0.9996825037734139
235,4.0,0.95,1.06,0.3,0.0,0.1,1,2.6120869032736356,1.0912502020720924,1.0,0.9996825037734139
236,4.0,0.95,1.06,0.3,0.0,0.2,1,2.9531826390473754,1.110557507870606,1.0,0.9996825037734139
237,4.0,0.95,1.06,0.3,0.1,0.0,1,57.16235788014142,2.220241308151687,0.3701774262290587,0.9996825037734139
238,4.0,0.95,1.06,0.3,0.1,0.1,1,57.167744656025135,2.220052966581584,0.3700827129408809,0.9996825037734139
239,4.0,0.95,1.06,0.3,0.1,0.2,1,57.183846731254945,2.2194845121916273,0.3697980024089494,0.9996825037734139
240,4.0,0.95,1.06,0.3,0.2,0.0,1,79.95550701553272,2.230799559387856,0.26392803090297506,0.9996825037734139
241,4.0,0.95,1.06,0.3,0.2,0.1,1,79.95582386333353,2.2307068292348795,0.2639067564901199,0.9996825037734139
242,4.0,0.95,1.06,0.3,0.2,0.2,1,79.95744234791727,2.2304396828170705,0.2638430778889794,0.9996825037734139
243,5.0,0.85,1.04,0.1,0.0,0.0,1,1.5974784038796428,1.0229799386107556,1.0,0.9988185434083661
244,5.0,0.85,1.04,0.1,0.0,0.1,1,1.6192644446876199,1.0238178632572161,1.0,0.9988185434083661
245,5.0,0.85,1.04,0.1,0.0,0.2,1,1.6897030877544619,1.02652704183671,1.0,0.9988185434083661
246,5.0,0.85,1.04,0.1,0.1,0.0,1,2.145977776018974,1.0440760683084223,1.0,0.9988185434083661
247,5.0,0.85,1.04,0.1,0.1,0.1,1,2.196473944509687,1.0460182286349882,1.0,0.9988185434083661
248,5.0,0.85,1.04,0.1,0.1,0.2,1,2.351327899522207,1.0519741499816235,1.0,0.9988185434083661
249,5.0,0.85,1.04,0.1,0.2,0.0,1,16.826024386827417,1.6086932456472118,1.0,0.9988185434083661
250,5.0,0.85,1.04,0.1,0.2,0.1,1,16.85201659685243,1.6096929460327871,1.0,0.9988185434083661
251,5.0,0.85,1.04,0.1,0.2,0.2,1,16.929928233088873,1.612689547426497,1.0,0.9988185434083661
252,5.0,0.85,1.04,0.2,0.0,0.0,1,1.598941917691572,1.023036227603522,1.0,0.9988185434083661
253,5.0,0.85,1.04,0.2,0.0,0.1,1,1.620641509873096,1.0238708273028114,1.0,0.9988185434083661
254,5.0,0.85,1.04,0.2,0.0,0.2,1,1.6906813045684796,1.0265646655603262,1.0,0.9988185434083661
255,5.0,0.85,1.04,0.2,0.1,0.0,1,2.0811322101976555,1.0415820080845253,1.0,0.9988185434083661
256,5.0,0.85,1.04,0.2,0.1,0.1,1,2.129876648280438,1.0434567941646322,1.0,0.9988185434083661
257,5.0,0.85,1.04,0.2,0.1,0.2,1,2.2804127706220343,1.0492466450239246,1.0,0.9988185434083661
258,5.0,0.85,1.04,0.2,0.2,0.0,1,14.506908901612409,1.2378859921217575,0.4482205718179605,0.9988185434083661
259,5.0,0.85,1.04,0.2,0.2,0.1,1,14.515392109332895,1.2378401506957408,0.44784577030671235,0.9988185434083661
260,5.0,0.85,1.04,0.2,0.2,0.2,1,14.541206357265038,1.2377210942338353,0.4467465708190459,0.9988185434083661
261,5.0,0.85,1.04,0.3,0.0,0.0,1,1.5573936694712913,1.011600051571323,0.5313693704997419,0.9988185434083661
262,5.0,0.85,1.04,0.3,0.0,0.1,1,1.5765225567069812,1.0120008286242002,0.531466947465234,0.9988185434083661
263,5.0,0.85,1.04,0.3,0.0,0.2,1,1.6372821693160475,1.0132639448395648,0.5313948636022755,0.9988185434083661
264,5.0,0.85,1.04,0.3,0.1,0.0,1,1.9521821071680803,1.0275120556289712,0.7438080309051708,0.9988185434083661
265,5.0,0.85,1.04,0.3,0.1,0.1,1,1.9916099015659428,1.0283485833210286,0.7357416361655974,0.9988185434083661
266,5.0,0.85,1.04,0.3,0.1,0.2,1,2.11133854743527,1.0305273286552914,0.7061241775328656,0.9988185434083661
267,5.0,0.85,1.04,0.3,0.2,0.0,1,12.634477633295608,1.0982421931686315,0.212899759955987,0.9988185434083661
268,5.0,0.85,1.04,0.3,0.2,0.1,1,12.643500041195725,1.0982253300168563,0.21269797244174088,0.9988185434083661
269,5.0,0.85,1.04,0.3,0.2,0.2,1,12.670867563969257,1.098174026372666,0.2120868882527867,0.9988185434083661
270,5.0,0.85,1.05,0.1,0.0,0.0,1,1.6213701512490983,1.0295890548213855,1.0,0.9988185434083661
271,5.0,0.85,1.05,0.1,0.0,0.1,1,1.645514828497495,1.0307388013570236,1.0,0.9988185434083661
272,5.0,0.85,1.05,0.1,0.0,0.2,1,1.7224132863237482,1.0344006326820834,1.0,0.9988185434083661
273,5.0,0.85,1.05,0.1,0.1,0.0,1,2.3663912256537616,1.0650662488406555,1.0,0.9988185434083661
274,5.0,0.85,1.05,0.1,0.1,0.1,1,2.4234467578539753,1.0677831789454275,1.0,0.9988185434083661
275,5.0,0.85,1.05,0.1,0.1,0.2,1,2.596696418555698,1.0760331627883666,1.0,0.9988185434083661
276,5.0,0.85,1.05,0.1,0.2,0.0,1,17.549313538470205,1.788062549450963,1.0,0.9988185434083661
277,5.0,0.85,1.05,0.1,0.2,0.1,1,17.58115422122631,1.7895787724393482,1.0,0.9988185434083661
278,5.0,0.85,1.05,0.1,0.2,0.2,1,17.676375759570163,1.7941131314081031,1.0,0.9988185434083661
279,5.0,0.85,1.05,0.2,0.0,0.0,1,1.6238047403284297,1.029704987634687,1.0,0.9988185434083661
280,5.0,0.85,1.05,0.2,0.0,0.1,1,1.6476512929395994,1.0308405377590284,1.0,0.9988185434083661
281,5.0,0.85,1.05,0.2,0.0,0.2,1,1.7236534956292264,1.0344596902680585,1.0,0.9988185434083661
282,5.0,0.85,1.05,0.2,0.1,0.0,1,2.248374472652612,1.0594464034596482,1.0,0.9988185434083661
283,5.0,0.85,1.05,0.2,0.1,0.1,1,2.3048683114679647,1.062136586260379,1.0,0.9988185434083661
284,5.0,0.85,1.05,0.2,0.1,0.2,1,2.4795549786658353,1.0704549989840877,1.0,0.9988185434083661
285,5.0,0.85,1.05,0.2,0.2,0.0,1,17.054870343449576,1.4199194591714472,0.5371716990194149,0.9988185434083661
286,5.0,0.85,1.05,0.2,0.2,0.1,1,17.062694624194382,1.4198443288895366,0.536805486616233,0.9988185434083661
287,5.0,0.85,1.05,0.2,0.2,0.2,1,17.086734548141298,1.4196400093950523,0.5357168332344623,0.9988185434083661
288,5.0,0.85,1.05,0.3,0.0,0.0,1,1.584689058435208,1.0191522370484525,0.6773193845167637,0.9988185434083661
289,5.0,0.85,1.05,0.3,0.0,0.1,1,1.6056155550774938,1.0198410326581158,0.6774376891499284,0.9988185434083661
290,5.0,0.85,1.05,0.3,0.0,0.2,1,1.6724989053449564,1.022008355389335,0.6766620544146575,0.9988185434083661
291,5.0,0.85,1.05,0.3,0.1,0.0,1,2.1356697583978494,1.050552597102067,0.9317520135909321,0.9988185434083661
292,5.0,0.85,1.05,0.3,0.1,0.1,1,2.180608524248618,1.0517882722156526,0.9175903331975533,0.9988185434083661
293,5.0,0.85,1.05,0.3,0.1,0.2,1,2.3136558971943333,1.0549563396011283,0.8732371036801491,0.9988185434083661
294,5.0,0.85,1.05,0.3,0.2,0.0,1,13.48630393941081,1.161744113098663,0.26248775230925686,0.9988185434083661
295,5.0,0.85,1.05,0.3,0.2,0.1,1,13.49512335092652,1.161718864239607,0.26225802830772615,0.9988185434083661
296,5.0,0.85,1.05,0.3,0.2,0.2,1,13.521735501661944,1.1616367139084354,0.26155650961391813,0.9988185434083661
297,5.0,0.85,1.06,0.1,0.0,0.0,1,1.648175125230411,1.0366891580319102,1.0,0.9988185434083661
298,5.0,0.85,1.06,0.1,0.0,0.1,1,1.6741814869856038,1.0381612162444682,1.0,0.9988185434083661
299,5.0,0.85,1.06,0.1,0.0,0.2,1,1.758699955457878,1.0429452804976158,1.0,0.9988185434083661
300,5.0,0.85,1.06,0.1,0.1,0.0,1,2.6793847752456825,1.0950595155799445,1.0,0.9988185434083661
301,5.0,0.85,1.06,0.1,0.1,0.1,1,2.742387836274269,1.0986257265815624,1.0,0.9988185434083661
302,5.0,0.85,1.06,0.1,0.1,0.2,1,2.9319086177775135,1.1093533179874067,1.0,0.9988185434083661
303,5.0,0.85,1.06,0.1,0.2,0.0,1,18.685061368169837,2.0010412095190486,1.0,0.9988185434083661
304,5.0,0.85,1.06,0.1,0.2,0.1,1,18.724228858216403,2.0032582372575347,1.0,0.9988185434083661
305,5.0,0.85,1.06,0.1,0.2,0.2,1,18.842239285307127,2.009938072753234,1.0,0.9988185434083661
306,5.0,0.85,1.06,0.2,0.0,0.0,1,1.6514608029129973,1.0368751397875282,1.0,0.9988185434083661
307,5.0,0.85,1.06,0.2,0.0,0.1,1,1.6771019053453122,1.0383265229440743,1.0,0.9988185434083661
308,5.0,0.85,1.06,0.2,0.0,0.2,1,1.760024945720748,1.0430202799464574,1.0,0.9988185434083661
309,5.0,0.85,1.06,0.2,0.1,0.0,1,2.4868448501945886,1.0841610292562975,1.0,0.9988185434083661
310,5.0,0.85,1.06,0.2,0.1,0.1,1,2.5534736229195834,1.0879324692218633,1.0,0.9988185434083661
311,5.0,0.85,1.06,0.2,0.1,0.2,1,2.7592303839069543,1.099579078334356,1.0,0.9988185434083661
312,5.0,0.85,1.06,0.2,0.2,0.0,1,21.46491364810465,1.7215876862545978,0.6091603798226541,0.9988185434083661
313,5.0,0.85,1.06,0.2,0.2,0.1,1,21.47192654175402,1.7214714481174753,0.6088416612157623,0.9988185434083661
314,5.0,0.85,1.06,0.2,0.2,0.2,1,21.493009848746794,1.7211281680999713,0.6078900092030872,0.9988185434083661
315,5.0,0.85,1.06,0.3,0.0,0.0,1,1.6238986945511593,1.0296022805334375,0.8301747192757156,0.9988185434083661
316,5.0,0.85,1.06,0.3,0.0,0.1,1,1.6477945855941951,1.0307289662326535,0.829976507848858,0.9988185434083661
317,5.0,0.85,1.06,0.3,0.0,0.2,1,1.7228707533994285,1.0341451609966623,0.826276337843732,0.9988185434083661
318,5.0,0.85,1.06,0.3,0.1,0.0,1,2.3580045393327826,1.076868181471667,1.0,0.9988185434083661
319,5.0,0.85,1.06,0.3,0.1,0.1,1,2.4277155927499328,1.0808140901556569,1.0,0.9988185434083661
320,5.0,0.85,1.06,0.3,0.1,0.2,1,2.651174471643352,1.0933882733277382,0.9991729570397113,0.9988185434083661
321,5.0,0.85,1.06,0.3,0.2,0.0,1,14.679942313173052,1.2488823960439779,0.3088442276305887,0.9988185434083661
322,5.0,0.85,1.06,0.3,0.2,0.1,1,14.688447944375332,1.248841785856947,0.3085987777973343,0.9988185434083661
323,5.0,0.85,1.06,0.3,0.2,0.2,1,14.714213360669996,1.2487173858633334,0.30785487886605983,0.9988185434083661
324,5.0,0.9,1.04,0.1,0.0,0.0,1,1.7496653111717728,1.0288332811989145,1.0,0.9994530880363419
325,5.0,0.9,1.04,0.1,0.0,0.1,1,1.7838306644891102,1.0301473332495812,1.0,0.9994530880363419
326,5.0,0.9,1.04,0.1,0.0,0.2,1,1.893482536863017,1.0343647129562699,1.0,0.9994530880363419
327,5.0,0.9,1.04,0.1,0.1,0.0,1,8.874598443214326,1.302869170892858,1.0,0.9994530880363419
328,5.0,0.9,1.04,0.1,0.1,0.1,1,8.936315325892185,1.3052428971496985,1.0,0.9994530880363419
329,5.0,0.9,1.04,0.1,0.1,0.2,1,9.124457542088065,1.3124791362341561,1.0,0.9994530880363419
330,5.0,0.9,1.04,0.1,0.2,0.0,0,,,,0.9994530880363419
331,5.0,0.9,1.04,0.1,0.2,0.1,0,,,,0.9994530880363419
332,5.0,0.9,1.04,0.1,0.2,0.2,0,,,,0.9994530880363419
333,5.0,0.9,1.04,0.2,0.0,0.0,1,1.7522178656829406,1.0289314563724208,1.0,0.9994530880363419
334,5.0,0.9,1.04,0.2,0.0,0.1,1,1.784920649185759,1.0301892557379138,1.0,0.9994530880363419
335,5.0,0.9,1.04,0.2,0.0,0.2,1,1.889785276143818,1.0342225106209162,1.0,0.9994530880363419
336,5.0,0.9,1.04,0.2,0.1,0.0,1,10.432563625689372,1.3081951798684035,0.8444743878011882,0.9994530880363419
337,5.0,0.9,1.04,0.2,0.1,0.1,1,10.45248399890703,1.3080762513401816,0.8422823124349502,0.9994530880363419
